review,recomend
"I’m kinda late to the party here, still please bear with me in case you're among those veterans of the PS2 version who now think that this game didn’t age well. \n\nFor that was exactly what I was thinking (at first blush) when the ""ultimate HD edition"" came out. I found the graphics dated and outright hideous in places – the (supposedly) “HD” overhaul cannot be compared in any way to those of REmake and Zero HD, where textures range from nice to absolutely stunning. Furthermore I had real problems to get used to tank controls again - after all these years this control paradigm of old felt real clunky to me. \n\nAnd so, after about an hour and a half in, I shelved RE4 HD again. Instead I poured 200 hours into Mikami’s “The Evil Within”, which I personally think is indeed the spiritual successor to RE4. \n\nRegarding the Resident Evil franchise, I regularily played (and still play) the PC versions of RE5, RE6, REmake HD, Zero HD as well as Revelations 1&2. You see, I’m a fan of both the old survival horror games AND the newer, more action oriented games. That’s why there still always remained a certain itch to pick up and try out RE4 yet again.  \n\nI eventually did when I recently got wind of a modding project where two very dedicated guys are redoing all the textures to make them real HD (while at the same time keeping the look and feel faithful to the original). They’re not done yet, but they’re making fast progress and what they already have to show looks absolutely fantastic. Once the overhaul is complete, this game will look as good (and in places even better) as the later entries or remakes of the franchise. \n\nI originally planned on waiting for the whole texture modding project to be done, but then decided to give the unmodded version one last go. In my earlier attempts to do that, the main obstacle to enjoying RE4 like I used to were the tank controls. I imagine I’m not the only one with that problem, even though nobody dares to say it aloud for fear of getting the “Go and play CoD then” dress-down. Anyway, I can report that the uncomfortable feeling of not being in total control over my character completely went away once I decided to put some conscious effort into getting the controls down again. It turned out it was not that hard too, really: I felt comfortable again even before the first chapter was over. I now realize that the controls are not “clunky” at all, just different.\n\nI’m now enjoying the game very much again, and I’m very happy that I stayed with it. Taking the HD modding project into account, there’s really only one aspect of the game left where I think it didn’t age too well and that is Mikami’s decision to sometimes let enemies spawn where they physically shouldn’t (because you checked or cleared out that very room or section just a few seconds ago and there’s no way these guys could have entered from somewhere). He sure did this for “horror effect” back then, but nowadays it just feels wrong. All in all, this is a very minor annoyance, though, which definitely shouldn’t deter you from enjoying this game, which is not just a great classic, but a landmark of the history of gaming itself.\n\nP.S.: As a bonus I have posted in the comments section of this review a solution to the only potentially game breaking bug the ultimate HD edition for the PC has.",Recommended
Its not working,Recommended
"This is, hands down, one of the best and most replayable games ever made PERIOD.\n\nYou can like it or not, obviously, but Resident Evil 4 has so much to offer it's quite hard not to have a nice time with it. This was the first game to feature the new Resident Evil layout of commands and at the time it was demonized for not being the classic survival horror as the old games were.\n\nI loved them, I really did, but it was time for a change of that clunky movement system(if you played the originals you remember it took a hour just to turn around with your feet planted onto the ground, I still miss the fixed camera though).\n\nThat being said the game is/has:\n\n- REALLY good\n- decently long\n- nice and well balanced\n- different environments\n- cool bosses and events\n- a HUGE replay value\n- more modes to play it even more!\n- tons of other stuff\n- tons of mods if you STILL feel like playing it\n\nThere's also a couple of bad things like:\n\n- the graphic is starting to show its age even though I'm accostumed to it\n- the porting. It's good but for some reason on quite a lot of GPU's it starts to slow down REALLY HARD when there's a couple more enemies on scene than there should be\n\nConsider that I'm running this on a GTX 750 2GB but I've had friends experience the issue on more powerful GPU's. You can either lock the game at 30fps or 60fps(nothing in between or above that) so setting it to 30 ""fixes"" it.\n\nI also still reccomend playing it in 30fps because that's how the games was supposed to be played when it came out and the 60fps glitch some stuff(doors and more) and even though we all love the 60fps this is not a complete overhaul of the game but just a re-texture so playing it ""as it was"" is the best option imho.\n\nThat being said if you're still thinking about getting RE4 well, I love the serie but it's still a classic for those who don't too! Wait for the sale if you're not 100% sold on this but trust me, this will give you a great time and will prepare you for RE5 which you can co-op with a friend too :)\n\nP.s. oh and to be clear don't mind my played hours here. I played it on the GameCube during the original release and finished it more than 10 times, then I played it and beat it at a friend's house a couple times, then I finished it on an ""non original"" version waiting for the sale on Steam and only THEN I got it and finished it once here.\n\nNow I have a couple more games that are keeping me busy but I plan to finish it over and over again here, it's just THAT good ;)",Recommended
"In my opinion, this is one of the best RE/Biohazard titles.  I had it on the Gamecube and eventually on the PS3 alongside RE5.  RE4 is fun and it gets intesne pretty quick and it akes for a great experience as you play.  Except for listening to Ashley burst her vocal cords screaming for Leon... or the Regenerators...",Recommended
"leon kennedy is sent by his uncle sam to secure the ballistics, but old man saddler will not let him after he rejected his homemade breakfast. now, he and his girlfriend are stuck in the bad part of town, and the residents of the area are chasing after them because they crashed their new years party, with their only help being given by the poor kid on the street, luis. will leon be able to find his way back home before being caught by the town and forced to apologize for his misbehavior, or will the gang have to be late for prom night, where leon promised he would dance with claire?!",Recommended
"You don't even have to be a resident evil fan to love this game. The feeling of panic, the weapons, architecture/overall environment, sound effects and gameplay mechanics make for a game that has stood the test of time. Over a decade later and people still play rerereleases of it!",Recommended
The movement of the character is very difficult. I tried with the gamepad and with the keyboard but its just too rigid. They should have change that in this remaster.,Not Recommended
game not working well\n,Not Recommended
cool,Recommended
"I enjoy the game completely, however there is a game breaking glitch which makes it so you can never jump down anything. It's possible to fix it but your computer needs to have a higher ram or graphics card for the game to be stable.",Recommended
"Well, it looks HD...",Recommended
its a good game,Recommended
Leonnnnnnn!!!! Helpppppp!!!,Recommended
"It's been a minute since I've played this on the Gamecube. So how is it?\n.............................................\n+ gameplay is pretty tight. Sometimes I wish I could move the camera faster or turn faster, but aside from that it feels great to this day.\n\n+ This game works its tones well. On one side the cheesy dialogue and whacky characters are super fun like Salazar skimpering out of the spike room and on the other we have tense, eerie moments like being hunted by Verdugo.\n\n+ music is varied and lets me drink in each environment.\n\n+ good amount of challenge in this. You can't move and shoot, so taking careful aim and thinking about how to out pace the enemy is key.\n\n+ checkpoints are pretty generous. Save opportunites come often, but they still place checkpoints at the beginning of most rooms in case you goof.\n.............................................\n~ for the most part the port is good. HD graphics are nice and this package gives you a lot of extra content; however, I did encounter a few odd hiccups. Notably the infamous minecart QTE  section that I had trouble passing because the graphics were set to fixed 60 fps. A more unfortunate one was a hard crash after a lengthy section of trenches and a helicopter.\n.............................................\n- I'm always going to dock this for changing the direction of the game to action horror from survival horror. Don't get me wrong I love this game, but this could EASILY have not been a Resident Evil game and just swapped out Leon and Ada.\n\n- There are lots of things this game brought to the industry, but I can't remember QTEs being as popular after the release of RE4. QTEs can be fine, but instakill QTEs are just frustrating. Make QTEs like stairs: step correctly and keep going. Step incorrectly and slip a bit, not break your head open at the bottom of the stairwell.\n.............................................\n\nDon't choose a side. Lots of people like to be on one side of the fence when it comes to RE games, but dare to stand in both. I personally love the survival horror ones, but these are still fun and worth your time.",Recommended
